C:\Users\jnajmon\PycharmProjects\ANN_derivatives_TO\venv\Scripts\python.exe "C:\Program Files\JetBrains\PyCharm 2021.2.3\plugins\python\helpers\pydev\pydevconsole.py" --mode=client --port=60715
import sys; print('Python %s on %s' % (sys.version, sys.platform))
sys.path.extend(['C:\\Users\\jnajmon\\PycharmProjects\\ANN_derivatives_TO', 'C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO'])
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.14.0 -- An enhanced Interactive Python. Type '?' for help.
PyDev console: using IPython 8.14.0
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)] on win32
runfile('C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO/Run_HBTO_ANN.py', wdir='C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO')
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  898  | 1098  | 6243  | +7.8133e+01 | 8.27e-01 | 7.99e-03 | 1.40e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  899  | 1099  | 6252  | +7.8117e+01 | 8.27e-01 | 7.96e-03 | 1.37e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  900  | 1100  | 6261  | +7.8101e+01 | 8.27e-01 | 7.92e-03 | 1.36e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  901  | 1101  | 6270  | +7.8085e+01 | 8.27e-01 | 7.88e-03 | 1.36e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  902  | 1102  | 6279  | +7.8069e+01 | 8.27e-01 | 7.84e-03 | 1.34e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  903  | 1103  | 6288  | +7.8053e+01 | 8.27e-01 | 7.82e-03 | 1.33e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  904  | 1104  | 6297  | +7.8037e+01 | 8.27e-01 | 7.85e-03 | 1.31e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  905  | 1105  | 6306  | +7.8020e+01 | 8.27e-01 | 7.88e-03 | 1.25e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  906  | 1106  | 6315  | +7.8004e+01 | 8.27e-01 | 7.92e-03 | 1.21e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  907  | 1107  | 6324  | +7.7988e+01 | 8.27e-01 | 7.95e-03 | 1.18e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  908  | 1108  | 6333  | +7.7973e+01 | 8.27e-01 | 7.98e-03 | 1.15e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  909  | 1109  | 6342  | +7.7958e+01 | 8.27e-01 | 8.02e-03 | 1.10e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  910  | 1110  | 6351  | +7.7942e+01 | 8.27e-01 | 8.05e-03 | 1.06e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  911  | 1111  | 6360  | +7.7927e+01 | 8.27e-01 | 8.09e-03 | 1.01e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  912  | 1112  | 6371  | +7.7913e+01 | 8.27e-01 | 8.13e-03 | 9.39e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  913  | 1113  | 6382  | +7.7898e+01 | 8.27e-01 | 8.19e-03 | 8.89e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  914  | 1114  | 6393  | +7.7884e+01 | 8.27e-01 | 8.25e-03 | 8.53e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  915  | 1115  | 6404  | +7.7869e+01 | 8.27e-01 | 8.31e-03 | 8.24e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  916  | 1116  | 6415  | +7.7855e+01 | 8.27e-01 | 8.37e-03 | 8.00e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  917  | 1117  | 6426  | +7.7840e+01 | 8.27e-01 | 8.43e-03 | 7.74e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  918  | 1118  | 6437  | +7.7826e+01 | 8.27e-01 | 8.49e-03 | 7.45e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  919  | 1119  | 6448  | +7.7812e+01 | 8.27e-01 | 8.56e-03 | 7.03e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  920  | 1120  | 6459  | +7.7797e+01 | 8.27e-01 | 8.62e-03 | 6.64e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  921  | 1121  | 6470  | +7.7783e+01 | 8.27e-01 | 8.69e-03 | 6.24e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  922  | 1122  | 6481  | +7.7770e+01 | 8.27e-01 | 8.76e-03 | 5.85e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  923  | 1123  | 6493  | +7.7756e+01 | 8.27e-01 | 8.83e-03 | 5.49e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  924  | 1124  | 6505  | +7.7742e+01 | 8.27e-01 | 8.89e-03 | 5.34e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  925  | 1125  | 6517  | +7.7729e+01 | 8.27e-01 | 8.95e-03 | 5.22e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  926  | 1126  | 6529  | +7.7715e+01 | 8.27e-01 | 9.00e-03 | 5.15e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  927  | 1127  | 6541  | +7.7702e+01 | 8.27e-01 | 9.05e-03 | 5.17e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  928  | 1128  | 6553  | +7.7688e+01 | 8.27e-01 | 9.10e-03 | 5.32e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  929  | 1129  | 6564  | +7.7674e+01 | 8.27e-01 | 9.16e-03 | 5.58e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  930  | 1130  | 6575  | +7.7660e+01 | 1.65e+00 | 9.21e-03 | 5.69e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  931  | 1131  | 6591  | +7.7643e+01 | 1.65e+00 | 9.25e-03 | 7.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  932  | 1132  | 6607  | +7.7627e+01 | 1.65e+00 | 9.29e-03 | 6.25e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  933  | 1133  | 6623  | +7.7611e+01 | 1.65e+00 | 9.35e-03 | 6.35e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  934  | 1134  | 6642  | +7.7595e+01 | 1.65e+00 | 9.40e-03 | 7.09e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  935  | 1135  | 6662  | +7.7579e+01 | 1.65e+00 | 9.46e-03 | 7.05e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  936  | 1136  | 6682  | +7.7563e+01 | 1.65e+00 | 9.51e-03 | 6.54e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  937  | 1137  | 6702  | +7.7548e+01 | 1.65e+00 | 9.56e-03 | 5.90e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  938  | 1138  | 6721  | +7.7534e+01 | 1.65e+00 | 9.61e-03 | 5.74e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  939  | 1139  | 6738  | +7.7520e+01 | 1.65e+00 | 9.65e-03 | 5.73e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  940  | 1140  | 6757  | +7.7506e+01 | 1.65e+00 | 9.68e-03 | 5.54e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  941  | 1141  | 6765  | +7.7501e+01 | 1.65e+00 | 9.71e-03 | 2.62e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  942  | 1142  | 6773  | +7.7495e+01 | 1.65e+00 | 9.75e-03 | 2.66e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  943  | 1143  | 6781  | +7.7489e+01 | 1.65e+00 | 9.78e-03 | 2.71e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  944  | 1144  | 6789  | +7.7483e+01 | 1.65e+00 | 9.82e-03 | 2.77e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  945  | 1145  | 6798  | +7.7477e+01 | 1.65e+00 | 9.87e-03 | 2.89e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  946  | 1146  | 6807  | +7.7471e+01 | 1.65e+00 | 9.93e-03 | 3.02e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  947  | 1147  | 6827  | +7.7454e+01 | 1.65e+00 | 1.00e-02 | 6.01e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  948  | 1148  | 6839  | +7.7447e+01 | 1.65e+00 | 1.00e-02 | 2.95e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  949  | 1149  | 6852  | +7.7440e+01 | 1.65e+00 | 1.01e-02 | 3.08e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  950  | 1150  | 6866  | +7.7433e+01 | 1.65e+00 | 1.02e-02 | 3.34e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  951  | 1151  | 6882  | +7.7426e+01 | 1.65e+00 | 1.02e-02 | 3.46e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  952  | 1152  | 6904  | +7.7415e+01 | 1.65e+00 | 1.03e-02 | 4.61e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  953  | 1153  | 6911  | +7.7410e+01 | 1.65e+00 | 1.03e-02 | 2.20e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  954  | 1154  | 6918  | +7.7404e+01 | 1.65e+00 | 1.04e-02 | 2.22e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  955  | 1155  | 6925  | +7.7399e+01 | 1.65e+00 | 1.04e-02 | 2.24e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  956  | 1156  | 6933  | +7.7393e+01 | 1.65e+00 | 1.05e-02 | 2.31e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  957  | 1157  | 6941  | +7.7387e+01 | 1.65e+00 | 1.05e-02 | 2.33e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  958  | 1158  | 6950  | +7.7382e+01 | 1.65e+00 | 1.05e-02 | 2.55e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  959  | 1159  | 6959  | +7.7376e+01 | 1.65e+00 | 1.06e-02 | 2.59e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  960  | 1160  | 6970  | +7.7369e+01 | 1.65e+00 | 1.06e-02 | 2.71e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  961  | 1161  | 6982  | +7.7362e+01 | 1.65e+00 | 1.07e-02 | 3.01e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  962  | 1162  | 6995  | +7.7355e+01 | 1.65e+00 | 1.07e-02 | 3.00e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  963  | 1163  | 7009  | +7.7348e+01 | 1.65e+00 | 1.08e-02 | 3.34e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  964  | 1164  | 7027  | +7.7339e+01 | 1.65e+00 | 1.09e-02 | 3.62e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  965  | 1165  | 7046  | +7.7330e+01 | 1.65e+00 | 1.09e-02 | 3.37e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  966  | 1166  | 7053  | +7.7325e+01 | 1.65e+00 | 1.10e-02 | 2.28e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  967  | 1167  | 7060  | +7.7320e+01 | 1.65e+00 | 1.10e-02 | 2.30e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  968  | 1168  | 7067  | +7.7315e+01 | 1.65e+00 | 1.11e-02 | 2.33e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  969  | 1169  | 7074  | +7.7310e+01 | 1.65e+00 | 1.11e-02 | 2.35e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  970  | 1170  | 7081  | +7.7305e+01 | 1.65e+00 | 1.12e-02 | 2.38e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  971  | 1171  | 7088  | +7.7300e+01 | 1.65e+00 | 1.12e-02 | 2.42e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  972  | 1172  | 7095  | +7.7295e+01 | 1.65e+00 | 1.13e-02 | 2.45e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  973  | 1173  | 7102  | +7.7289e+01 | 1.65e+00 | 1.14e-02 | 2.48e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  974  | 1174  | 7109  | +7.7284e+01 | 1.65e+00 | 1.14e-02 | 2.52e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  975  | 1175  | 7117  | +7.7279e+01 | 1.65e+00 | 1.14e-02 | 2.37e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  976  | 1176  | 7125  | +7.7273e+01 | 1.65e+00 | 1.15e-02 | 2.40e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  977  | 1177  | 7133  | +7.7268e+01 | 1.65e+00 | 1.15e-02 | 2.43e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  978  | 1178  | 7141  | +7.7262e+01 | 1.65e+00 | 1.16e-02 | 2.47e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  979  | 1179  | 7149  | +7.7257e+01 | 1.65e+00 | 1.16e-02 | 2.50e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  980  | 1180  | 7157  | +7.7251e+01 | 1.65e+00 | 1.16e-02 | 2.54e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  981  | 1181  | 7165  | +7.7245e+01 | 1.65e+00 | 1.17e-02 | 2.58e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  982  | 1182  | 7176  | +7.7239e+01 | 1.65e+00 | 1.17e-02 | 2.67e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  983  | 1183  | 7187  | +7.7233e+01 | 1.65e+00 | 1.17e-02 | 2.72e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  984  | 1184  | 7198  | +7.7227e+01 | 1.65e+00 | 1.18e-02 | 2.77e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  985  | 1185  | 7210  | +7.7220e+01 | 1.65e+00 | 1.18e-02 | 3.12e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  986  | 1186  | 7223  | +7.7213e+01 | 1.65e+00 | 1.19e-02 | 3.19e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  987  | 1187  | 7241  | +7.7205e+01 | 1.65e+00 | 1.19e-02 | 3.97e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  988  | 1188  | 7260  | +7.7195e+01 | 1.65e+00 | 1.20e-02 | 4.07e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  989  | 1189  | 7283  | +7.7185e+01 | 1.65e+00 | 1.21e-02 | 4.23e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  990  | 1190  | 7309  | +7.7185e+01 | 8.27e-01 | 1.21e-02 | 4.23e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  991  | 1191  | 7323  | +7.7178e+01 | 8.27e-01 | 1.21e-02 | 3.82e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  992  | 1192  | 7338  | +7.7170e+01 | 8.27e-01 | 1.22e-02 | 3.80e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  993  | 1193  | 7354  | +7.7163e+01 | 8.27e-01 | 1.23e-02 | 3.80e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  994  | 1194  | 7368  | +7.7156e+01 | 8.27e-01 | 1.23e-02 | 3.73e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  995  | 1195  | 7381  | +7.7148e+01 | 8.27e-01 | 1.24e-02 | 3.78e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  996  | 1196  | 7393  | +7.7141e+01 | 8.27e-01 | 1.24e-02 | 3.80e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  997  | 1197  | 7405  | +7.7133e+01 | 8.27e-01 | 1.24e-02 | 3.74e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  998  | 1198  | 7417  | +7.7125e+01 | 8.27e-01 | 1.25e-02 | 3.74e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  999  | 1199  | 7429  | +7.7117e+01 | 8.27e-01 | 1.25e-02 | 3.72e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1000  | 1200  | 7441  | +7.7109e+01 | 8.27e-01 | 1.25e-02 | 3.77e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1001  | 1201  | 7453  | +7.7101e+01 | 8.27e-01 | 1.26e-02 | 3.86e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1002  | 1202  | 7465  | +7.7094e+01 | 8.27e-01 | 1.26e-02 | 3.96e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1003  | 1203  | 7477  | +7.7086e+01 | 8.27e-01 | 1.27e-02 | 4.01e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1004  | 1204  | 7489  | +7.7079e+01 | 8.27e-01 | 1.27e-02 | 4.15e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1005  | 1205  | 7501  | +7.7072e+01 | 8.27e-01 | 1.28e-02 | 4.33e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1006  | 1206  | 7513  | +7.7065e+01 | 8.27e-01 | 1.29e-02 | 4.52e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1007  | 1207  | 7525  | +7.7059e+01 | 8.27e-01 | 1.30e-02 | 4.60e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1008  | 1208  | 7537  | +7.7052e+01 | 8.27e-01 | 1.30e-02 | 4.57e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1009  | 1209  | 7549  | +7.7045e+01 | 8.27e-01 | 1.31e-02 | 4.33e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1010  | 1210  | 7561  | +7.7038e+01 | 8.27e-01 | 1.32e-02 | 3.77e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1011  | 1211  | 7574  | +7.7032e+01 | 8.27e-01 | 1.33e-02 | 4.71e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1012  | 1212  | 7587  | +7.7025e+01 | 8.27e-01 | 1.34e-02 | 5.71e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1013  | 1213  | 7600  | +7.7017e+01 | 8.27e-01 | 1.35e-02 | 4.77e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1014  | 1214  | 7612  | +7.7009e+01 | 8.27e-01 | 1.36e-02 | 4.50e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1015  | 1215  | 7624  | +7.7001e+01 | 8.27e-01 | 1.36e-02 | 4.04e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1016  | 1216  | 7636  | +7.6994e+01 | 8.27e-01 | 1.36e-02 | 3.68e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1017  | 1217  | 7648  | +7.6986e+01 | 8.27e-01 | 1.36e-02 | 3.53e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1018  | 1218  | 7661  | +7.6978e+01 | 8.27e-01 | 1.36e-02 | 3.34e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1019  | 1219  | 7675  | +7.6970e+01 | 8.27e-01 | 1.36e-02 | 3.19e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1020  | 1220  | 7689  | +7.6962e+01 | 8.27e-01 | 1.36e-02 | 3.17e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1021  | 1221  | 7702  | +7.6954e+01 | 8.27e-01 | 1.36e-02 | 3.25e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1022  | 1222  | 7715  | +7.6946e+01 | 8.27e-01 | 1.35e-02 | 3.28e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1023  | 1223  | 7728  | +7.6937e+01 | 8.27e-01 | 1.35e-02 | 3.31e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1024  | 1224  | 7741  | +7.6929e+01 | 8.27e-01 | 1.35e-02 | 3.43e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1025  | 1225  | 7754  | +7.6921e+01 | 8.27e-01 | 1.35e-02 | 3.66e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1026  | 1226  | 7767  | +7.6912e+01 | 8.27e-01 | 1.34e-02 | 4.01e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1027  | 1227  | 7780  | +7.6904e+01 | 8.27e-01 | 1.34e-02 | 4.11e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1028  | 1228  | 7793  | +7.6895e+01 | 8.27e-01 | 1.34e-02 | 4.50e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1029  | 1229  | 7805  | +7.6887e+01 | 8.27e-01 | 1.33e-02 | 4.70e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1030  | 1230  | 7817  | +7.6879e+01 | 8.27e-01 | 1.33e-02 | 4.80e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1031  | 1231  | 7829  | +7.6871e+01 | 8.27e-01 | 1.33e-02 | 4.91e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1032  | 1232  | 7841  | +7.6864e+01 | 8.27e-01 | 1.32e-02 | 5.01e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1033  | 1233  | 7853  | +7.6856e+01 | 8.27e-01 | 1.32e-02 | 5.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1034  | 1234  | 7866  | +7.6848e+01 | 8.27e-01 | 1.31e-02 | 4.73e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1035  | 1235  | 7879  | +7.6840e+01 | 8.27e-01 | 1.31e-02 | 4.52e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1036  | 1236  | 7892  | +7.6832e+01 | 8.27e-01 | 1.30e-02 | 4.30e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1037  | 1237  | 7905  | +7.6824e+01 | 8.27e-01 | 1.30e-02 | 3.96e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1038  | 1238  | 7918  | +7.6816e+01 | 8.27e-01 | 1.29e-02 | 3.67e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1039  | 1239  | 7932  | +7.6808e+01 | 8.27e-01 | 1.29e-02 | 3.41e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1040  | 1240  | 7947  | +7.6800e+01 | 8.27e-01 | 1.28e-02 | 3.34e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1041  | 1241  | 7955  | +7.6796e+01 | 8.27e-01 | 1.28e-02 | 2.41e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1042  | 1242  | 7963  | +7.6792e+01 | 8.27e-01 | 1.28e-02 | 2.43e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1043  | 1243  | 7978  | +7.6784e+01 | 8.27e-01 | 1.27e-02 | 3.62e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1044  | 1244  | 7996  | +7.6775e+01 | 8.27e-01 | 1.26e-02 | 3.51e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1045  | 1245  | 8014  | +7.6767e+01 | 8.27e-01 | 1.26e-02 | 3.38e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1046  | 1246  | 8032  | +7.6759e+01 | 8.27e-01 | 1.25e-02 | 3.51e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1047  | 1247  | 8044  | +7.6754e+01 | 8.27e-01 | 1.25e-02 | 3.62e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1048  | 1248  | 8063  | +7.6747e+01 | 8.27e-01 | 1.24e-02 | 3.68e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1049  | 1249  | 8076  | +7.6742e+01 | 8.27e-01 | 1.23e-02 | 3.97e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1050  | 1250  | 8090  | +7.6736e+01 | 8.27e-01 | 1.23e-02 | 3.98e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1051  | 1251  | 8104  | +7.6729e+01 | 8.27e-01 | 1.22e-02 | 4.33e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1052  | 1252  | 8117  | +7.6723e+01 | 8.27e-01 | 1.22e-02 | 3.78e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1053  | 1253  | 8130  | +7.6716e+01 | 8.27e-01 | 1.22e-02 | 2.74e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1054  | 1254  | 8145  | +7.6709e+01 | 8.27e-01 | 1.21e-02 | 2.46e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1055  | 1255  | 8163  | +7.6700e+01 | 8.27e-01 | 1.21e-02 | 2.28e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1056  | 1256  | 8176  | +7.6695e+01 | 8.27e-01 | 1.20e-02 | 2.15e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1057  | 1257  | 8189  | +7.6690e+01 | 8.27e-01 | 1.19e-02 | 2.29e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1058  | 1258  | 8203  | +7.6684e+01 | 8.27e-01 | 1.19e-02 | 2.45e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1059  | 1259  | 8216  | +7.6678e+01 | 8.27e-01 | 1.18e-02 | 2.63e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1060  | 1260  | 8229  | +7.6674e+01 | 8.27e-01 | 1.18e-02 | 2.62e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1061  | 1261  | 8243  | +7.6669e+01 | 8.27e-01 | 1.17e-02 | 2.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1062  | 1262  | 8254  | +7.6666e+01 | 8.27e-01 | 1.16e-02 | 2.10e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1063  | 1263  | 8267  | +7.6662e+01 | 8.27e-01 | 1.16e-02 | 2.18e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1064  | 1264  | 8281  | +7.6659e+01 | 8.27e-01 | 1.15e-02 | 2.19e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1065  | 1265  | 8297  | +7.6655e+01 | 8.27e-01 | 1.14e-02 | 2.31e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1066  | 1266  | 8312  | +7.6650e+01 | 8.27e-01 | 1.13e-02 | 2.19e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1067  | 1267  | 8326  | +7.6646e+01 | 8.27e-01 | 1.12e-02 | 2.05e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1068  | 1268  | 8341  | +7.6642e+01 | 8.27e-01 | 1.12e-02 | 1.70e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1069  | 1269  | 8354  | +7.6639e+01 | 8.27e-01 | 1.11e-02 | 2.21e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1070  | 1270  | 8368  | +7.6636e+01 | 8.27e-01 | 1.10e-02 | 2.24e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1071  | 1271  | 8386  | +7.6632e+01 | 8.27e-01 | 1.09e-02 | 2.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1072  | 1272  | 8399  | +7.6629e+01 | 8.27e-01 | 1.08e-02 | 2.76e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1073  | 1273  | 8412  | +7.6625e+01 | 8.27e-01 | 1.07e-02 | 2.50e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1074  | 1274  | 8419  | +7.6622e+01 | 8.27e-01 | 1.06e-02 | 1.79e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1075  | 1275  | 8426  | +7.6620e+01 | 8.27e-01 | 1.04e-02 | 1.81e-08 | 1.00e+00 |  8.00e-04   |   4   |
