C:\Users\jnajmon\PycharmProjects\ANN_derivatives_TO\venv\Scripts\python.exe "C:\Program Files\JetBrains\PyCharm 2021.2.3\plugins\python\helpers\pydev\pydevconsole.py" --mode=client --port=59645
import sys; print('Python %s on %s' % (sys.version, sys.platform))
sys.path.extend(['C:\\Users\\jnajmon\\PycharmProjects\\ANN_derivatives_TO', 'C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO'])
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)]
Type 'copyright', 'credits' or 'license' for more information
IPython 8.14.0 -- An enhanced Interactive Python. Type '?' for help.
PyDev console: using IPython 8.14.0
Python 3.9.5 (tags/v3.9.5:0a7dcbd, May  3 2021, 17:27:52) [MSC v.1928 64 bit (AMD64)] on win32
runfile('C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO/Run_HBTO_ANN.py', wdir='C:/Users/jnajmon/PycharmProjects/ANN_derivatives_TO')
2023-07-05 21:54:18.766368: W tensorflow/tsl/framework/cpu_allocator_impl.cc:83] Allocation of 6635520000 exceeds 10% of free system memory.
2023-07-05 21:54:19.371547: W tensorflow/tsl/framework/cpu_allocator_impl.cc:83] Allocation of 6635520000 exceeds 10% of free system memory.
2023-07-05 21:54:31.910016: W tensorflow/tsl/framework/cpu_allocator_impl.cc:83] Allocation of 6635520000 exceeds 10% of free system memory.
2023-07-05 21:54:32.496056: W tensorflow/tsl/framework/cpu_allocator_impl.cc:83] Allocation of 6635520000 exceeds 10% of free system memory.
| niter |f evals|CG iter|  obj func   |tr radius |   opt    |  c viol  | penalty  |barrier param|CG stop|
|  834  | 1003  | 5231  | +7.8593e+01 | 1.04e+00 | 7.86e-03 | 3.82e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  835  | 1004  | 5244  | +7.8575e+01 | 1.04e+00 | 7.93e-03 | 3.67e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  836  | 1005  | 5259  | +7.8558e+01 | 1.04e+00 | 7.99e-03 | 3.30e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  837  | 1006  | 5273  | +7.8540e+01 | 1.04e+00 | 8.06e-03 | 3.26e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  838  | 1007  | 5287  | +7.8522e+01 | 1.04e+00 | 8.13e-03 | 3.35e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  839  | 1008  | 5299  | +7.8504e+01 | 1.04e+00 | 8.18e-03 | 3.92e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  840  | 1009  | 5310  | +7.8486e+01 | 1.04e+00 | 8.24e-03 | 3.95e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  841  | 1010  | 5321  | +7.8469e+01 | 1.04e+00 | 8.29e-03 | 3.75e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  842  | 1011  | 5332  | +7.8452e+01 | 1.04e+00 | 8.33e-03 | 3.51e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  843  | 1012  | 5343  | +7.8436e+01 | 1.04e+00 | 8.37e-03 | 3.27e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  844  | 1013  | 5355  | +7.8420e+01 | 1.04e+00 | 8.41e-03 | 3.16e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  845  | 1014  | 5368  | +7.8404e+01 | 1.04e+00 | 8.45e-03 | 3.15e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  846  | 1015  | 5381  | +7.8388e+01 | 1.04e+00 | 8.48e-03 | 2.87e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  847  | 1016  | 5394  | +7.8372e+01 | 1.04e+00 | 8.52e-03 | 2.65e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  848  | 1017  | 5406  | +7.8357e+01 | 1.04e+00 | 8.53e-03 | 2.50e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  849  | 1018  | 5417  | +7.8341e+01 | 1.04e+00 | 8.56e-03 | 2.32e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  850  | 1019  | 5427  | +7.8325e+01 | 1.04e+00 | 8.58e-03 | 2.15e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  851  | 1020  | 5437  | +7.8310e+01 | 1.04e+00 | 8.59e-03 | 2.01e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  852  | 1021  | 5446  | +7.8294e+01 | 1.04e+00 | 8.59e-03 | 1.95e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  853  | 1022  | 5455  | +7.8277e+01 | 1.04e+00 | 8.58e-03 | 1.95e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  854  | 1023  | 5464  | +7.8261e+01 | 1.04e+00 | 8.56e-03 | 1.96e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  855  | 1024  | 5473  | +7.8244e+01 | 1.04e+00 | 8.54e-03 | 1.91e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  856  | 1025  | 5482  | +7.8227e+01 | 1.04e+00 | 8.56e-03 | 1.88e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  857  | 1026  | 5491  | +7.8210e+01 | 1.04e+00 | 8.64e-03 | 1.86e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  858  | 1027  | 5500  | +7.8192e+01 | 1.04e+00 | 8.71e-03 | 1.83e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  859  | 1028  | 5509  | +7.8175e+01 | 1.04e+00 | 8.79e-03 | 1.80e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  860  | 1029  | 5518  | +7.8158e+01 | 1.04e+00 | 8.86e-03 | 1.78e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  861  | 1030  | 5527  | +7.8140e+01 | 1.04e+00 | 8.93e-03 | 1.75e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  862  | 1031  | 5536  | +7.8123e+01 | 1.04e+00 | 9.02e-03 | 1.67e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  863  | 1032  | 5545  | +7.8106e+01 | 1.04e+00 | 9.12e-03 | 1.59e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  864  | 1033  | 5554  | +7.8088e+01 | 1.04e+00 | 9.23e-03 | 1.51e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  865  | 1034  | 5563  | +7.8072e+01 | 1.04e+00 | 9.33e-03 | 1.42e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  866  | 1035  | 5572  | +7.8056e+01 | 1.04e+00 | 9.44e-03 | 1.34e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  867  | 1036  | 5581  | +7.8040e+01 | 1.04e+00 | 9.56e-03 | 1.27e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  868  | 1037  | 5591  | +7.8024e+01 | 1.04e+00 | 9.66e-03 | 1.22e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  869  | 1038  | 5601  | +7.8008e+01 | 1.04e+00 | 9.77e-03 | 1.18e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  870  | 1039  | 5611  | +7.7992e+01 | 1.04e+00 | 9.87e-03 | 1.15e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  871  | 1040  | 5621  | +7.7975e+01 | 1.04e+00 | 9.95e-03 | 1.12e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  872  | 1041  | 5631  | +7.7958e+01 | 1.04e+00 | 1.00e-02 | 1.09e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  873  | 1042  | 5641  | +7.7942e+01 | 1.04e+00 | 1.01e-02 | 1.06e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  874  | 1043  | 5651  | +7.7925e+01 | 1.04e+00 | 1.02e-02 | 1.02e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  875  | 1044  | 5661  | +7.7909e+01 | 1.04e+00 | 1.02e-02 | 9.82e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  876  | 1045  | 5671  | +7.7892e+01 | 1.04e+00 | 1.03e-02 | 9.48e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  877  | 1046  | 5681  | +7.7876e+01 | 1.04e+00 | 1.04e-02 | 9.16e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  878  | 1047  | 5691  | +7.7860e+01 | 1.04e+00 | 1.05e-02 | 8.90e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  879  | 1048  | 5701  | +7.7843e+01 | 2.08e+00 | 1.05e-02 | 8.74e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  880  | 1049  | 5715  | +7.7823e+01 | 2.08e+00 | 1.06e-02 | 1.38e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  881  | 1050  | 5730  | +7.7803e+01 | 2.08e+00 | 1.07e-02 | 1.20e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  882  | 1051  | 5745  | +7.7785e+01 | 2.08e+00 | 1.08e-02 | 1.05e-07 | 1.00e+00 |  8.00e-04   |   2   |
|  883  | 1052  | 5762  | +7.7769e+01 | 2.08e+00 | 1.08e-02 | 8.36e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  884  | 1053  | 5780  | +7.7754e+01 | 2.08e+00 | 1.09e-02 | 7.02e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  885  | 1055  | 5798  | +7.7754e+01 | 1.04e+00 | 1.09e-02 | 7.02e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  886  | 1056  | 5811  | +7.7737e+01 | 2.08e+00 | 1.09e-02 | 7.51e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  887  | 1057  | 5830  | +7.7716e+01 | 2.08e+00 | 1.10e-02 | 9.08e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  888  | 1058  | 5835  | +7.7709e+01 | 2.08e+00 | 1.10e-02 | 2.67e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  889  | 1059  | 5840  | +7.7702e+01 | 2.08e+00 | 1.11e-02 | 2.69e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  890  | 1060  | 5845  | +7.7696e+01 | 2.08e+00 | 1.11e-02 | 2.70e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  891  | 1061  | 5850  | +7.7689e+01 | 2.08e+00 | 1.11e-02 | 2.71e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  892  | 1062  | 5855  | +7.7683e+01 | 2.08e+00 | 1.12e-02 | 2.73e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  893  | 1063  | 5860  | +7.7677e+01 | 2.08e+00 | 1.12e-02 | 2.75e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  894  | 1064  | 5865  | +7.7670e+01 | 2.08e+00 | 1.13e-02 | 2.76e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  895  | 1065  | 5870  | +7.7664e+01 | 2.08e+00 | 1.13e-02 | 2.78e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  896  | 1066  | 5875  | +7.7657e+01 | 2.08e+00 | 1.13e-02 | 2.80e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  897  | 1067  | 5880  | +7.7651e+01 | 2.08e+00 | 1.14e-02 | 2.82e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  898  | 1068  | 5885  | +7.7645e+01 | 2.08e+00 | 1.14e-02 | 2.84e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  899  | 1069  | 5890  | +7.7638e+01 | 2.08e+00 | 1.15e-02 | 2.86e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  900  | 1070  | 5895  | +7.7632e+01 | 2.08e+00 | 1.15e-02 | 2.89e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  901  | 1071  | 5900  | +7.7626e+01 | 2.08e+00 | 1.15e-02 | 2.91e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  902  | 1072  | 5905  | +7.7620e+01 | 2.08e+00 | 1.16e-02 | 2.94e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  903  | 1073  | 5910  | +7.7613e+01 | 2.08e+00 | 1.16e-02 | 2.97e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  904  | 1074  | 5915  | +7.7607e+01 | 2.08e+00 | 1.16e-02 | 3.00e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  905  | 1075  | 5935  | +7.7586e+01 | 2.08e+00 | 1.17e-02 | 8.16e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  906  | 1076  | 5940  | +7.7580e+01 | 2.08e+00 | 1.17e-02 | 3.01e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  907  | 1077  | 5945  | +7.7573e+01 | 2.08e+00 | 1.18e-02 | 3.04e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  908  | 1078  | 5950  | +7.7567e+01 | 2.08e+00 | 1.18e-02 | 3.08e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  909  | 1079  | 5955  | +7.7561e+01 | 2.08e+00 | 1.19e-02 | 3.12e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  910  | 1080  | 5960  | +7.7555e+01 | 2.08e+00 | 1.20e-02 | 3.17e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  911  | 1081  | 5966  | +7.7548e+01 | 2.08e+00 | 1.20e-02 | 3.21e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  912  | 1082  | 5972  | +7.7542e+01 | 2.08e+00 | 1.20e-02 | 3.25e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  913  | 1083  | 5980  | +7.7535e+01 | 2.08e+00 | 1.21e-02 | 3.69e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  914  | 1084  | 5988  | +7.7527e+01 | 2.08e+00 | 1.21e-02 | 3.73e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  915  | 1085  | 5996  | +7.7520e+01 | 2.08e+00 | 1.22e-02 | 3.77e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  916  | 1086  | 6004  | +7.7513e+01 | 2.08e+00 | 1.22e-02 | 3.82e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  917  | 1087  | 6012  | +7.7505e+01 | 2.08e+00 | 1.23e-02 | 3.88e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  918  | 1088  | 6020  | +7.7498e+01 | 2.08e+00 | 1.23e-02 | 3.95e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  919  | 1089  | 6028  | +7.7491e+01 | 2.08e+00 | 1.24e-02 | 4.02e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  920  | 1090  | 6037  | +7.7483e+01 | 2.08e+00 | 1.24e-02 | 4.24e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  921  | 1091  | 6046  | +7.7475e+01 | 2.08e+00 | 1.25e-02 | 4.37e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  922  | 1092  | 6056  | +7.7466e+01 | 2.08e+00 | 1.25e-02 | 4.84e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  923  | 1093  | 6067  | +7.7457e+01 | 2.08e+00 | 1.26e-02 | 5.43e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  924  | 1094  | 6080  | +7.7447e+01 | 2.08e+00 | 1.26e-02 | 6.14e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  925  | 1095  | 6096  | +7.7437e+01 | 2.08e+00 | 1.27e-02 | 6.67e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  926  | 1096  | 6113  | +7.7425e+01 | 2.08e+00 | 1.28e-02 | 7.21e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  927  | 1097  | 6131  | +7.7414e+01 | 2.08e+00 | 1.28e-02 | 7.17e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  928  | 1098  | 6152  | +7.7401e+01 | 2.08e+00 | 1.29e-02 | 6.23e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  929  | 1100  | 6175  | +7.7401e+01 | 1.04e+00 | 1.29e-02 | 6.23e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  930  | 1101  | 6191  | +7.7394e+01 | 1.04e+00 | 1.30e-02 | 6.05e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  931  | 1102  | 6208  | +7.7388e+01 | 1.04e+00 | 1.30e-02 | 6.28e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  932  | 1104  | 6225  | +7.7388e+01 | 5.21e-01 | 1.30e-02 | 6.28e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  933  | 1105  | 6236  | +7.7384e+01 | 5.21e-01 | 1.31e-02 | 5.27e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  934  | 1106  | 6245  | +7.7377e+01 | 5.21e-01 | 1.32e-02 | 4.96e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  935  | 1107  | 6253  | +7.7368e+01 | 5.21e-01 | 1.32e-02 | 5.04e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  936  | 1108  | 6261  | +7.7360e+01 | 5.21e-01 | 1.32e-02 | 5.10e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  937  | 1109  | 6269  | +7.7351e+01 | 5.21e-01 | 1.33e-02 | 5.10e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  938  | 1110  | 6277  | +7.7342e+01 | 5.21e-01 | 1.33e-02 | 5.11e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  939  | 1111  | 6285  | +7.7333e+01 | 5.21e-01 | 1.34e-02 | 5.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  940  | 1112  | 6292  | +7.7324e+01 | 5.21e-01 | 1.34e-02 | 5.15e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  941  | 1113  | 6299  | +7.7315e+01 | 5.21e-01 | 1.35e-02 | 5.21e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  942  | 1114  | 6307  | +7.7306e+01 | 5.21e-01 | 1.36e-02 | 4.78e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  943  | 1115  | 6315  | +7.7298e+01 | 5.21e-01 | 1.36e-02 | 5.46e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  944  | 1116  | 6324  | +7.7289e+01 | 5.21e-01 | 1.37e-02 | 5.79e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  945  | 1117  | 6333  | +7.7281e+01 | 5.21e-01 | 1.38e-02 | 6.28e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  946  | 1118  | 6342  | +7.7273e+01 | 5.21e-01 | 1.39e-02 | 6.23e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  947  | 1119  | 6350  | +7.7263e+01 | 5.21e-01 | 1.40e-02 | 5.52e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  948  | 1120  | 6358  | +7.7253e+01 | 1.04e+00 | 1.40e-02 | 6.03e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  949  | 1121  | 6369  | +7.7243e+01 | 1.04e+00 | 1.41e-02 | 8.04e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  950  | 1122  | 6378  | +7.7231e+01 | 1.04e+00 | 1.41e-02 | 7.12e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  951  | 1123  | 6387  | +7.7218e+01 | 1.04e+00 | 1.41e-02 | 6.31e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  952  | 1124  | 6396  | +7.7206e+01 | 1.04e+00 | 1.41e-02 | 6.04e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  953  | 1125  | 6405  | +7.7193e+01 | 1.04e+00 | 1.41e-02 | 6.04e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  954  | 1126  | 6415  | +7.7180e+01 | 1.04e+00 | 1.40e-02 | 5.94e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  955  | 1127  | 6425  | +7.7167e+01 | 1.04e+00 | 1.40e-02 | 5.77e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  956  | 1128  | 6435  | +7.7155e+01 | 1.04e+00 | 1.40e-02 | 5.66e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  957  | 1129  | 6445  | +7.7143e+01 | 1.04e+00 | 1.40e-02 | 5.57e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  958  | 1130  | 6455  | +7.7130e+01 | 1.04e+00 | 1.39e-02 | 5.54e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  959  | 1131  | 6465  | +7.7117e+01 | 1.04e+00 | 1.39e-02 | 5.55e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  960  | 1132  | 6475  | +7.7103e+01 | 1.04e+00 | 1.39e-02 | 5.67e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  961  | 1133  | 6485  | +7.7090e+01 | 1.04e+00 | 1.38e-02 | 5.75e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  962  | 1134  | 6494  | +7.7076e+01 | 1.04e+00 | 1.38e-02 | 5.90e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  963  | 1135  | 6503  | +7.7063e+01 | 1.04e+00 | 1.38e-02 | 5.96e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  964  | 1136  | 6512  | +7.7050e+01 | 1.04e+00 | 1.37e-02 | 5.99e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  965  | 1137  | 6521  | +7.7037e+01 | 1.04e+00 | 1.37e-02 | 6.00e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  966  | 1138  | 6530  | +7.7024e+01 | 1.04e+00 | 1.36e-02 | 6.00e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  967  | 1139  | 6539  | +7.7011e+01 | 1.04e+00 | 1.36e-02 | 6.01e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  968  | 1140  | 6549  | +7.6999e+01 | 1.04e+00 | 1.35e-02 | 5.96e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  969  | 1141  | 6559  | +7.6987e+01 | 1.04e+00 | 1.35e-02 | 5.90e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  970  | 1142  | 6569  | +7.6975e+01 | 1.04e+00 | 1.34e-02 | 5.66e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  971  | 1143  | 6579  | +7.6963e+01 | 1.04e+00 | 1.34e-02 | 5.52e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  972  | 1144  | 6589  | +7.6952e+01 | 1.04e+00 | 1.33e-02 | 5.38e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  973  | 1145  | 6600  | +7.6941e+01 | 1.04e+00 | 1.32e-02 | 5.22e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  974  | 1146  | 6611  | +7.6930e+01 | 1.04e+00 | 1.31e-02 | 5.04e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  975  | 1147  | 6623  | +7.6921e+01 | 1.04e+00 | 1.30e-02 | 4.88e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  976  | 1148  | 6635  | +7.6911e+01 | 1.04e+00 | 1.30e-02 | 4.87e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  977  | 1149  | 6648  | +7.6903e+01 | 1.04e+00 | 1.29e-02 | 4.92e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  978  | 1150  | 6663  | +7.6894e+01 | 1.04e+00 | 1.29e-02 | 4.95e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  979  | 1151  | 6668  | +7.6890e+01 | 1.04e+00 | 1.28e-02 | 2.41e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  980  | 1152  | 6673  | +7.6886e+01 | 1.04e+00 | 1.28e-02 | 2.44e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  981  | 1153  | 6678  | +7.6882e+01 | 1.04e+00 | 1.27e-02 | 2.47e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  982  | 1154  | 6683  | +7.6878e+01 | 1.04e+00 | 1.26e-02 | 2.50e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  983  | 1155  | 6688  | +7.6874e+01 | 1.04e+00 | 1.25e-02 | 2.54e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  984  | 1156  | 6693  | +7.6870e+01 | 1.04e+00 | 1.25e-02 | 2.57e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  985  | 1157  | 6698  | +7.6866e+01 | 1.04e+00 | 1.24e-02 | 2.61e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  986  | 1158  | 6703  | +7.6862e+01 | 1.04e+00 | 1.23e-02 | 2.65e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  987  | 1159  | 6708  | +7.6859e+01 | 1.04e+00 | 1.22e-02 | 2.69e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  988  | 1160  | 6713  | +7.6855e+01 | 1.04e+00 | 1.21e-02 | 2.73e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  989  | 1161  | 6718  | +7.6851e+01 | 1.04e+00 | 1.20e-02 | 2.78e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  990  | 1162  | 6723  | +7.6847e+01 | 1.04e+00 | 1.19e-02 | 2.83e-08 | 1.00e+00 |  8.00e-04   |   4   |
|  991  | 1163  | 6738  | +7.6836e+01 | 1.04e+00 | 1.18e-02 | 4.98e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  992  | 1164  | 6753  | +7.6826e+01 | 1.04e+00 | 1.17e-02 | 5.10e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  993  | 1165  | 6768  | +7.6816e+01 | 1.04e+00 | 1.16e-02 | 5.40e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  994  | 1166  | 6782  | +7.6806e+01 | 1.04e+00 | 1.14e-02 | 5.79e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  995  | 1167  | 6795  | +7.6798e+01 | 1.04e+00 | 1.13e-02 | 6.42e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  996  | 1168  | 6808  | +7.6790e+01 | 1.04e+00 | 1.11e-02 | 7.05e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  997  | 1169  | 6821  | +7.6782e+01 | 1.04e+00 | 1.10e-02 | 7.40e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  998  | 1170  | 6835  | +7.6774e+01 | 1.04e+00 | 1.08e-02 | 7.55e-08 | 1.00e+00 |  8.00e-04   |   2   |
|  999  | 1171  | 6851  | +7.6766e+01 | 1.04e+00 | 1.06e-02 | 5.86e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1000  | 1172  | 6868  | +7.6758e+01 | 1.04e+00 | 1.04e-02 | 6.65e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1001  | 1173  | 6886  | +7.6751e+01 | 1.04e+00 | 1.03e-02 | 8.34e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1002  | 1174  | 6898  | +7.6745e+01 | 1.04e+00 | 1.01e-02 | 6.20e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1003  | 1175  | 6910  | +7.6738e+01 | 1.04e+00 | 9.96e-03 | 4.22e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1004  | 1176  | 6926  | +7.6729e+01 | 1.04e+00 | 9.76e-03 | 2.95e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1005  | 1177  | 6945  | +7.6720e+01 | 1.04e+00 | 9.58e-03 | 4.06e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1006  | 1178  | 6961  | +7.6713e+01 | 1.04e+00 | 9.35e-03 | 3.42e-08 | 1.00e+00 |  8.00e-04   |   4   |
| 1007  | 1179  | 6978  | +7.6707e+01 | 1.04e+00 | 9.12e-03 | 3.48e-08 | 1.00e+00 |  8.00e-04   |   2   |
| 1008  | 1180  | 6994  | +7.6701e+01 | 1.04e+00 | 8.96e-03 | 3.41e-08 | 1.00e+00 |  8.00e-04   |   2   |
